iter	Passed	Remaining
3218	62846	15247
3219	62870	15229
3220	62887	15209
3221	62906	15189
3222	62923	15169
3223	62945	15150
3224	62976	15133
3225	62995	15114
3226	63023	15096
3227	63057	15080
3228	63088	15063
3229	63107	15044
3230	63125	15024
3231	63142	15004
3232	63159	14984
3233	63176	14963
3234	63194	14944
3235	63210	14923
3236	63227	14903
3237	63244	14883
3238	63261	14863
3239	63278	14843
3240	63297	14823
3241	63314	14803
3242	63330	14782
3243	63347	14762
3244	63363	14742
3245	63380	14722
3246	63399	14702
3247	63416	14682
3248	63434	14662
3249	63453	14643
3250	63472	14623
3251	63490	14603
3252	63508	14583
3253	63525	14563
3254	63544	14543
3255	63562	14524
3256	63580	14504
3257	63597	14484
3258	63613	14463
3259	63630	14443
3260	63646	14423
3261	63663	14403
3262	63680	14383
3263	63699	14363
3264	63718	14343
3265	63736	14324
3266	63754	14304
3267	63773	14284
3268	63793	14265
3269	63811	14245
3270	63829	14225
3271	63846	14205
3272	63863	14185
3273	63880	14165
3274	63898	14145
3275	63916	14125
3276	63934	14105
3277	63955	14086
3278	63975	14067
3279	63992	14047
3280	64010	14027
3281	64027	14007
3282	64044	13987
3283	64061	13967
3284	64081	13947
3285	64099	13927
3286	64118	13908
3287	64136	13888
3288	64154	13868
3289	64174	13849
3290	64192	13829
3291	64210	13809
3292	64229	13789
3293	64246	13769
3294	64269	13751
3295	64286	13731
3296	64305	13711
3297	64324	13691
3298	64340	13671
3299	64358	13651
3300	64376	13631
3301	64393	13611
3302	64411	13592
3303	64428	13572
3304	64446	13552
3305	64462	13532
3306	64482	13512
3307	64500	13492
3308	64518	13472
3309	64536	13453
3310	64555	13433
3311	64573	13413
3312	64591	13393
3313	64608	13373
3314	64626	13354
3315	64644	13334
3316	64661	13314
3317	64680	13294
3318	64698	13274
3319	64714	13254
3320	64739	13236
3321	64756	13216
3322	64773	13196
3323	64790	13176
3324	64808	13156
3325	64825	13136
3326	64843	13116
3327	64861	13097
3328	64881	13077
3329	64898	13057
3330	64915	13037
3331	64937	13018
3332	64957	12999
3333	64975	12979
3334	64993	12959
3335	65011	12939
3336	65028	12919
3337	65045	12899
3338	65062	12880
3339	65079	12860
3340	65096	12840
3341	65114	12820
3342	65133	12800
3343	65151	12780
3344	65169	12761
3345	65186	12741
3346	65202	12721
3347	65220	12701
3348	65237	12681
3349	65255	12661
3350	65273	12641
3351	65290	12621
3352	65308	12601
3353	65326	12582
3354	65343	12562
3355	65360	12542
3356	65377	12522
3357	65394	12502
3358	65412	12482
3359	65429	12462
3360	65445	12442
3361	65463	12422
3362	65482	12403
3363	65502	12383
3364	65521	12364
3365	65539	12344
3366	65557	12324
3367	65576	12305
3368	65594	12285
3369	65611	12265
3370	65630	12246
3371	65649	12226
3372	65667	12206
3373	65685	12187
3374	65703	12167
3375	65721	12147
3376	65739	12127
3377	65756	12107
3378	65773	12087
3379	65792	12068
3380	65814	12049
3381	65832	12029
3382	65849	12009
3383	65865	11989
3384	65882	11969
3385	65899	11949
3386	65920	11930
3387	65938	11910
3388	65955	11891
3389	65973	11871
3390	65989	11851
3391	66006	11831
3392	66023	11811
3393	66040	11791
3394	66057	11771
3395	66073	11751
3396	66089	11731
3397	66105	11711
3398	66122	11691
3399	66138	11671
3400	66155	11651
3401	66171	11631
3402	66189	11611
3403	66206	11591
3404	66223	11572
3405	66242	11552
3406	66261	11532
3407	66281	11513
3408	66298	11493
3409	66315	11473
3410	66332	11454
3411	66349	11434
3412	66367	11414
3413	66384	11394
3414	66400	11374
3415	66417	11354
3416	66436	11335
3417	66454	11315
3418	66472	11295
3419	66490	11276
3420	66508	11256
3421	66525	11236
3422	66544	11217
3423	66563	11197
3424	66581	11177
3425	66598	11158
3426	66616	11138
3427	66633	11118
3428	66651	11098
3429	66669	11079
3430	66687	11059
3431	66706	11039
3432	66725	11020
3433	66745	11001
3434	66763	10981
3435	66782	10961
3436	66800	10942
3437	66818	10922
3438	66838	10903
3439	66858	10883
3440	66876	10864
3441	66897	10845
3442	66926	10827
3443	66957	10809
3444	66987	10791
3445	67013	10773
3446	67039	10755
3447	67065	10736
3448	67095	10719
3449	67116	10699
3450	67134	10680
3451	67152	10660
3452	67172	10641
3453	67194	10621
3454	67212	10602
3455	67234	10583
3456	67254	10563
3457	67274	10544
3458	67293	10524
3459	67312	10505
3460	67330	10485
3461	67349	10466
3462	67368	10446
3463	67387	10427
3464	67405	10407
3465	67424	10387
3466	67443	10368
3467	67461	10348
3468	67484	10329
3469	67522	10313
3470	67541	10293
3471	67559	10273
3472	67584	10255
3473	67616	10237
3474	67640	10218
3475	67662	10200
3476	67686	10181
3477	67710	10162
3478	67739	10144
3479	67763	10125
3480	67784	10106
3481	67807	10087
3482	67827	10068
3483	67850	10049
3484	67872	10029
3485	67901	10011
3486	67932	9994
3487	67974	9977
3488	68019	9962
3489	68067	9946
3490	68105	9929
3491	68137	9912
3492	68167	9894
3493	68203	9877
3494	68227	9858
3495	68255	9840
3496	68286	9822
3497	68359	9810
3498	68390	9792
3499	68438	9776
3500	68466	9758
3501	68492	9739
3502	68511	9720
3503	68532	9700
3504	68549	9681
3505	68569	9661
3506	68589	9641
3507	68610	9622
3508	68628	9602
3509	68647	9583
3510	68667	9563
3511	68687	9544
3512	68707	9524
3513	68728	9505
3514	68748	9485
3515	68768	9466
3516	68786	9446
3517	68804	9426
3518	68823	9407
3519	68843	9387
3520	68861	9368
3521	68879	9348
3522	68902	9329
3523	68927	9310
3524	68969	9293
3525	68997	9275
3526	69025	9256
3527	69046	9237
3528	69076	9219
3529	69105	9200
3530	69129	9182
3531	69152	9162
3532	69179	9144
3533	69210	9126
3534	69237	9107
3535	69268	9089
3536	69288	9069
3537	69309	9050
3538	69337	9032
3539	69357	9012
3540	69377	8992
3541	69394	8973
3542	69421	8954
3543	69450	8936
3544	69483	8918
3545	69515	8900
3546	69539	8881
3547	69557	8861
3548	69575	8841
3549	69593	8821
3550	69609	8801
3551	69627	8781
3552	69647	8762
3553	69666	8742
3554	69685	8722
3555	69703	8703
3556	69722	8683
3557	69741	8663
3558	69760	8644
3559	69777	8624
3560	69793	8604
3561	69810	8584
3562	69828	8564
3563	69846	8544
3564	69863	8524
3565	69881	8504
3566	69897	8484
3567	69914	8464
3568	69932	8445
3569	69948	8425
3570	69965	8405
3571	69981	8385
3572	69999	8365
3573	70019	8345
3574	70036	8326
3575	70053	8306
3576	70071	8286
3577	70088	8266
3578	70105	8246
3579	70123	8226
3580	70140	8206
3581	70158	8187
3582	70175	8167
3583	70191	8147
3584	70208	8127
3585	70225	8107
3586	70241	8087
3587	70258	8067
3588	70275	8047
3589	70292	8027
3590	70311	8008
3591	70329	7988
3592	70346	7968
3593	70363	7948
3594	70381	7928
3595	70397	7908
3596	70415	7889
3597	70432	7869
3598	70449	7849
3599	70468	7829
3600	70486	7810
3601	70504	7790
3602	70523	7770
3603	70552	7752
3604	70578	7733
3605	70608	7714
3606	70640	7696
3607	70663	7677
3608	70685	7658
3609	70704	7638
3610	70721	7618
3611	70740	7598
3612	70759	7579
3613	70777	7559
3614	70795	7539
3615	70814	7520
3616	70832	7500
3617	70848	7480
3618	70866	7460
3619	70884	7440
3620	70907	7421
3621	70931	7402
3622	70949	7382
3623	70970	7363
3624	70987	7343
3625	71007	7323
3626	71026	7304
3627	71044	7284
3628	71063	7264
3629	71086	7245
3630	71113	7226
3631	71138	7207
3632	71165	7189
3633	71192	7170
3634	71211	7150
3635	71230	7130
3636	71247	7111
3637	71264	7091
3638	71280	7071
3639	71297	7051
3640	71313	7031
3641	71330	7011
3642	71348	6991
3643	71364	6971
3644	71390	6952
3645	71407	6933
3646	71423	6913
3647	71439	6893
3648	71456	6873
3649	71472	6853
3650	71491	6833
3651	71507	6813
3652	71528	6794
3653	71544	6774
3654	71561	6754
3655	71580	6735
3656	71597	6715
3657	71615	6695
3658	71633	6675
3659	71652	6656
3660	71673	6636
3661	71691	6617
3662	71713	6597
3663	71731	6578
3664	71749	6558
3665	71767	6538
3666	71784	6518
3667	71802	6498
3668	71818	6479
3669	71834	6459
3670	71853	6439
3671	71871	6419
3672	71888	6400
3673	71904	6380
3674	71921	6360
3675	71937	6340
3676	71953	6320
3677	71970	6300
3678	71985	6280
3679	72008	6261
3680	72025	6241
3681	72041	6221
3682	72057	6202
3683	72077	6182
3684	72108	6163
3685	72148	6146
3686	72180	6127
3687	72216	6109
3688	72247	6090
3689	72275	6071
3690	72309	6053
3691	72348	6035
3692	72381	6017
3693	72419	5999
3694	72451	5980
3695	72481	5961
3696	72511	5942
3697	72543	5924
3698	72570	5905
3699	72603	5886
3700	72636	5868
3701	72666	5849
3702	72698	5830
3703	72727	5811
3704	72766	5793
3705	72812	5776
3706	72840	5757
3707	72859	5737
3708	72880	5718
3709	72902	5698
3710	72922	5678
3711	72939	5659
3712	72956	5639
3713	72978	5619
3714	73002	5600
3715	73036	5581
3716	73063	5562
3717	73136	5547
3718	73171	5528
3719	73196	5509
3720	73225	5490
3721	73249	5471
3722	73281	5452
3723	73376	5438
3724	73406	5419
3725	73437	5400
3726	73492	5383
3727	73537	5365
3728	73566	5346
3729	73588	5326
3730	73613	5307
3731	73639	5288
3732	73680	5269
3733	73756	5254
3734	73794	5235
3735	73830	5217
3736	73853	5197
3737	73879	5178
3738	73907	5159
3739	73935	5139
3740	73961	5120
3741	73988	5101
3742	74021	5082
3743	74051	5063
3744	74076	5043
3745	74106	5024
3746	74132	5005
3747	74159	4986
3748	74184	4966
3749	74210	4947
3750	74245	4928
3751	74262	4908
3752	74278	4888
3753	74296	4868
3754	74313	4848
3755	74333	4828
3756	74360	4809
3757	74379	4789
3758	74420	4771
3759	74448	4752
3760	74475	4732
3761	74505	4713
3762	74534	4694
3763	74563	4675
3764	74596	4656
3765	74639	4637
3766	74669	4618
3767	74699	4599
3768	74742	4580
3769	74772	4561
3770	74831	4544
3771	74893	4526
3772	74957	4509
3773	74982	4490
3774	75040	4472
3775	75072	4453
3776	75102	4434
3777	75136	4415
3778	75164	4395
3779	75198	4376
3780	75223	4357
3781	75253	4337
3782	75282	4318
3783	75325	4299
3784	75355	4280
3785	75403	4262
3786	75437	4242
3787	75474	4224
3788	75540	4206
3789	75588	4188
3790	75644	4170
3791	75704	4152
3792	75753	4134
3793	75781	4114
3794	75826	4096
3795	75872	4077
3796	75894	4057
3797	75915	4037
3798	75935	4017
3799	75968	3998
3800	75996	3978
3801	76015	3958
3802	76043	3939
3803	76066	3919
3804	76092	3899
3805	76112	3879
3806	76145	3860
3807	76171	3840
3808	76191	3820
3809	76217	3800
3810	76257	3781
3811	76284	3762
3812	76306	3742
3813	76323	3722
3814	76340	3701
3815	76359	3681
3816	76378	3661
3817	76396	3641
3818	76414	3621
3819	76433	3601
3820	76451	3581
3821	76469	3561
3822	76486	3541
3823	76502	3521
3824	76517	3500
3825	76533	3480
3826	76549	3460
3827	76566	3440
3828	76583	3420
3829	76599	3399
3830	76615	3379
3831	76634	3359
3832	76651	3339
3833	76670	3319
3834	76690	3299
3835	76708	3279
3836	76725	3259
3837	76743	3239
3838	76761	3219
3839	76778	3199
3840	76795	3178
3841	76819	3159
3842	76837	3139
3843	76857	3119
3844	76886	3099
3845	76906	3079
3846	76925	3059
3847	76944	3039
3848	76969	3019
3849	76996	2999
3850	77022	2980
3851	77054	2960
3852	77077	2940
3853	77103	2920
3854	77124	2900
3855	77142	2880
3856	77158	2860
3857	77177	2840
3858	77194	2820
3859	77211	2800
3860	77228	2780
3861	77246	2760
3862	77265	2740
3863	77283	2720
3864	77301	2700
3865	77319	2679
3866	77338	2659
3867	77355	2639
3868	77372	2619
3869	77390	2599
3870	77407	2579
3871	77425	2559
3872	77443	2539
3873	77461	2519
3874	77478	2499
3875	77494	2479
3876	77510	2459
3877	77529	2439
3878	77546	2418
3879	77563	2398
3880	77579	2378
3881	77594	2358
3882	77611	2338
3883	77628	2318
3884	77646	2298
3885	77664	2278
3886	77680	2258
3887	77697	2238
3888	77715	2218
3889	77733	2198
3890	77750	2178
3891	77766	2157
3892	77782	2137
3893	77800	2117
3894	77817	2097
3895	77836	2077
3896	77852	2057
3897	77869	2037
3898	77885	2017
3899	77902	1997
3900	77919	1977
3901	77935	1957
3902	77953	1937
3903	77969	1917
3904	77986	1897
3905	78002	1877
3906	78019	1857
3907	78036	1837
3908	78054	1817
3909	78072	1797
3910	78096	1777
3911	78113	1757
3912	78130	1737
3913	78146	1717
3914	78162	1697
3915	78178	1676
3916	78195	1656
3917	78212	1636
3918	78228	1616
3919	78245	1596
3920	78263	1576
3921	78281	1556
3922	78298	1536
3923	78315	1516
3924	78333	1496
3925	78350	1476
3926	78368	1456
3927	78386	1436
3928	78403	1416
3929	78420	1396
3930	78438	1376
3931	78457	1356
3932	78474	1336
3933	78491	1316
3934	78507	1296
3935	78524	1276
3936	78541	1256
3937	78559	1236
3938	78577	1216
3939	78597	1196
3940	78616	1176
3941	78635	1156
3942	78653	1137
3943	78670	1117
3944	78687	1097
3945	78705	1077
3946	78724	1057
3947	78742	1037
3948	78760	1017
3949	78779	997
3950	78797	977
3951	78815	957
3952	78833	937
3953	78851	917
3954	78868	897
3955	78894	877
3956	78929	857
3957	78980	838
3958	79019	818
3959	79046	798
3960	79064	778
3961	79087	758
3962	79109	738
3963	79129	718
3964	79147	698
3965	79163	678
3966	79181	658
3967	79199	638
3968	79216	618
3969	79232	598
3970	79250	578
3971	79267	558
3972	79283	538
3973	79300	518
3974	79318	498
3975	79336	478
3976	79354	458
3977	79370	438
3978	79387	418
3979	79405	399
3980	79423	379
3981	79442	359
3982	79458	339
3983	79475	319
3984	79493	299
3985	79511	279
3986	79528	259
3987	79547	239
3988	79567	219
3989	79585	199
3990	79604	179
3991	79623	159
3992	79640	139
3993	79659	119
3994	79678	99
3995	79698	79
3996	79717	59
3997	79737	39
3998	79758	19
3999	79777	0
